0	1	0.0
2	142	0.0
2	4980	0.06666666666666667
2	16274	0.0
2	20967	0.06666666666666667
2	22857	0.0
2	33279	0.0
2	35839	0.0
2	38279	0.0
3	4	0.0
5	1149	0.0005707762557077625
9	1149	0.0005706134094151213
11	1149	0.0008561643835616438
15	1149	0.0005709391949757351
19	142	0.012345679012345678
19	2626	0.0025575447570332483
26	1155	0.0
27	1149	0.00028546959748786756
33	22	0.0
33	105	0.0
33	126	0.11398176291793313
33	142	0.10139860139860139
33	224	0.11943793911007025
33	272	0.006325110689437065
33	277	0.012658227848101266
33	313	0.06882591093117409
33	317	0.07666666666666666
33	373	0.1232876712328767
33	571	0.08885017421602788
33	588	0.05865921787709497
33	616	0.05017921146953405
33	633	0.015363128491620111
33	676	0.05415162454873646
33	750	0.09873417721518987
33	751	0.0449438202247191
33	764	0.06206896551724138
33	765	0.04184100418410042
33	1021	0.05647382920110193
33	1029	0.07190412782956059
33	1041	0.09876543209876543
33	1049	0.1063063063063063
33	1065	0.06666666666666667
33	1138	0.0905982905982906
33	1229	0.11150442477876106
33	1345	0.10804597701149425
33	1458	0.11611030478955008
33	1478	0.06804733727810651
33	1480	0.025
33	1526	0.119140625
33	1577	0.04521739130434783
33	1739	0.1393188854489164
33	1822	0.10022779043280182
33	1861	0.08235294117647059
33	1921	0.09876543209876543
33	1978	0.10311284046692606
33	1986	0.1180327868852459
33	2136	0.032
33	2223	0.109375
33	2258	0.04743083003952569
33	2276	0.0687960687960688
33	2542	0.08139534883720931
33	2568	0.10761154855643044
33	2584	0.0782122905027933
33	2626	0.06679764243614932
33	2644	0.007722007722007722
33	2663	0.02464788732394366
33	2720	0.07098765432098765
33	2923	0.08387698042870456
33	2927	0.05263157894736842
33	3010	0.07929883138564274
33	3048	0.09745762711864407
33	3049	0.24545454545454545
33	3051	0.1568627450980392
33	3063	0.09405405405405405
33	3076	0.08224674022066199
33	3091	0.04309586631486367
33	3156	0.08191126279863481
33	3160	0.11242603550295859
33	3184	0.16380952380952382
33	3344	0.06288532675709001
33	3354	0.09163346613545817
33	3384	0.05741127348643006
33	3500	0.13333333333333333
33	3568	0.13268608414239483
33	3600	0.0
33	3673	0.11796982167352538
33	4014	0.0728910728910729
33	4550	0.0
33	4577	0.0502283105022831
33	4619	0.10975609756097561
33	4978	0.100990099009901
33	4991	0.041666666666666664
33	5492	0.10044642857142858
33	5670	0.07644305772230889
33	5766	0.06893464637421665
33	5822	0.08431163287086446
33	5891	0.07825484764542937
33	5917	0.09865900383141762
33	6041	0.07024793388429752
33	6294	0.059574468085106386
33	6353	0.03940886699507389
33	6828	0.14242424242424243
33	6967	0.0924092409240924
33	7546	0.024752475247524754
33	7640	0.09830508474576272
33	8100	0.13602941176470587
33	8372	0.07335907335907337
33	8452	0.006289308176100629
33	8472	0.04020100502512563
33	8500	0.040103492884864166
33	10209	0.0996309963099631
33	10853	0.11203319502074689
33	10964	0.05429864253393665
33	11212	0.11353032659409021
33	11437	0.06570155902004454
33	12638	0.026578073089700997
33	13910	0.08447488584474885
33	14227	0.09361702127659574
33	14289	0.053597650513950074
33	14330	0.23529411764705882
33	14334	0.09630818619582665
33	14370	0.10627177700348432
33	16083	0.006097560975609756
33	16938	0.061371841155234655
33	17050	0.07720588235294118
33	17092	0.09786476868327403
33	17142	0.046511627906976744
33	17393	0.10199556541019955
33	17405	0.1206896551724138
33	17446	0.09859154929577464
33	17736	0.14016172506738545
33	17783	0.0858433734939759
33	18293	0.08163265306122448
33	18403	0.064
33	18478	0.06513761467889909
33	18733	0.06851851851851852
33	19827	0.0
33	20745	0.06773920406435224
33	21253	0.06926406926406926
33	21469	0.04184100418410042
33	22145	0.10898082744702321
33	22563	0.01675977653631285
33	22690	0.0892018779342723
33	23123	0.0
33	23628	0.07317073170731707
33	23630	0.03286384976525822
33	23855	0.09859154929577464
33	23941	0.1441717791411043
33	24239	0.0755608028335301
33	24325	0.07883211678832117
33	24531	0.04954954954954955
33	25192	0.11802232854864433
33	25594	0.2620967741935484
33	25596	0.08571428571428572
33	26323	0.10596026490066225
33	26432	0.08248587570621468
33	26901	0.12312811980033278
33	27909	0.10574018126888217
33	28472	0.099601593625498
33	30151	0.07079646017699115
33	32021	0.07938931297709924
33	32348	0.07484076433121019
33	33182	0.006329113924050633
33	33808	0.01507537688442211
33	34592	0.025510204081632654
33	36402	0.09336609336609336
33	40897	0.10021321961620469
36	141	0.25
43	1149	0.0005709391949757351
44	354	0.06451612903225806
44	657	0.0
44	836	0.030303030303030304
44	1262	0.0967741935483871
44	1345	0.014285714285714285
44	2055	0.0
44	2542	0.011737089201877934
44	2755	0.0
44	2817	0.03225806451612903
44	2893	0.09375
44	5256	0.07142857142857142
44	7141	0.03333333333333333
44	7571	0.0
44	10636	0.10638297872340426
44	10887	0.03225806451612903
44	15329	0.0
