0	4	203	3	1	7	4.157200811359027	2	27	4
1	4	209	3	2	9	4.889427740058196	3	29	6
2	13	251	2	1	8	4.024442538593482	3	18	21
3	0	158	4	2	7	3.967741935483871	3	20	4
4	6	211	3	2	8	4.680327868852459	3	35	1
5	0	132	4	2	6	3.1478696741854635	1	18	3
6	0	137	4	2	6	3.214765100671141	1	27	2
7	0	185	4	1	7	3.887473460721868	3	18	4
8	0	148	4	2	8	4.030549898167006	3	18	5
9	0	75	4	2	8	4.78494623655914	3	38	1
10	3	159	2	1	6	2.97951582867784	3	18	4
11	2	160	3	3	8	4.679245283018868	3	0	2
12	0	158	4	1	5	2.879166666666667	3	18	2
13	0	164	4	2	4	2.912087912087912	3	23	1
14	0	230	4	1	7	3.8753623188405797	3	28	1
15	0	131	4	3	6	3.9066666666666667	3	28	2
16	0	131	4	2	5	3.0	3	25	2
17	0	157	4	2	7	3.707482993197279	3	20	4
18	0	131	4	2	5	3.1635220125786163	2	20	1
19	0	159	4	3	7	4.672064777327935	3	0	1
20	5	146	3	1	7	3.050909090909091	3	21	4
21	0	226	4	2	7	3.629526462395543	3	28	2
22	0	158	4	2	5	3.1363636363636362	3	20	2
23	0	170	4	1	8	2.8549848942598186	3	23	3
24	0	161	4	2	6	3.3798882681564244	1	18	3
25	0	131	4	2	5	3.23972602739726	3	20	1
26	0	138	4	2	6	3.3164556962025316	3	27	2
27	3	165	3	1	5	3.183050847457627	3	28	4
28	6	221	2	2	7	3.375	3	20	4
29	2	199	2	1	5	3.2011605415860735	3	19	2
30	0	159	4	3	7	4.663934426229508	3	0	1
31	0	230	4	1	7	3.8316151202749142	3	28	2
32	0	131	4	3	7	4.577464788732394	4	38	1
33	202	236	2	0	6	2.048997772828508	3	15	236
34	0	165	4	2	4	2.907608695652174	2	23	1
35	0	138	4	2	4	2.902097902097902	3	23	1
36	0	138	4	2	4	2.9027777777777777	3	23	1
37	0	158	4	1	5	3.05420054200542	3	18	2
38	0	235	4	1	6	3.4940047961630696	3	27	3
39	0	160	4	1	6	3.6609442060085837	1	20	2
40	0	165	4	2	4	2.9135135135135135	2	23	1
41	0	161	4	2	6	3.491596638655462	3	28	2
42	5	158	2	1	5	2.7205479452054795	3	18	6
43	30	237	2	1	7	2.1944045911047345	3	18	24
44	0	232	4	1	7	3.617283950617284	3	25	6
45	54	237	2	1	7	2.697856598846698	3	17	50
46	0	133	4	2	6	3.673758865248227	3	27	1
47	3	221	2	1	5	3.073558648111332	4	19	3
48	0	165	4	2	4	2.907608695652174	2	23	1
49	2	159	2	1	7	3.681728880157171	1	24	4
50	7	232	2	1	6	3.237858719646799	3	19	5
51	0	166	4	1	7	3.4823252160251377	2	19	16
52	0	224	4	2	6	3.4219269102990033	3	28	1
53	0	131	4	2	6	4.24113475177305	3	34	1
54	0	131	4	1	5	2.7338129496402876	3	18	8
55	0	131	4	2	5	3.062717770034843	4	18	2
56	2	126	3	2	6	4.021739130434782	4	27	2
57	30	238	2	1	6	2.9548844146159583	3	17	24
58	0	159	4	3	7	4.66530612244898	3	0	1
59	0	164	4	2	7	3.03768115942029	2	26	2
60	0	136	4	3	7	3.84	2	28	1
61	0	213	4	1	6	2.2767857142857144	2	19	3
62	0	129	4	3	7	5.070921985815603	3	0	1
63	0	132	4	2	6	3.8206521739130435	3	28	1
64	0	157	4	1	5	2.95	3	18	2
65	0	160	4	2	5	3.2734375	3	20	2
66	0	128	4	1	5	3.019607843137255	3	20	1
67	0	131	4	2	5	2.8550724637681157	3	27	1
68	0	234	4	2	7	4.212157330154946	3	26	4
69	45	224	2	1	7	2.4321174185193177	3	18	40
70	0	242	4	1	6	2.996996996996997	3	18	7
71	0	131	4	2	6	3.301775147928994	3	19	2
72	0	198	4	1	6	3.1994949494949494	3	19	2
73	0	248	4	1	6	3.092902832774901	2	16	18
74	0	160	4	1	6	3.369077306733167	3	18	4
75	0	174	4	1	6	2.2539184952978055	1	19	74
76	0	160	4	1	6	3.3196881091617936	3	18	2
77	0	127	4	4	7	5.171102661596958	4	39	1
78	2	106	3	3	7	5.104	3	0	2
79	0	159	4	1	5	2.889908256880734	2	18	2
80	0	174	4	1	6	3.0623229461756374	1	19	3
81	0	165	4	2	7	3.587121212121212	2	27	3
