0	4	3	1	7	2	27	4	4.157200811359027	203
1	4	3	2	9	3	29	6	4.889427740058196	209
2	13	2	1	8	3	18	21	4.024442538593482	251
3	0	4	2	7	3	20	4	3.967741935483871	158
4	6	3	2	8	3	35	1	4.680327868852459	211
5	0	4	2	6	1	18	3	3.1478696741854635	132
6	0	4	2	6	1	27	2	3.214765100671141	137
7	0	4	1	7	3	18	4	3.887473460721868	185
8	0	4	2	8	3	18	5	4.030549898167006	148
9	0	4	2	8	3	38	1	4.78494623655914	75
10	3	2	1	6	3	18	4	2.97951582867784	159
11	2	3	3	8	3	0	2	4.679245283018868	160
12	0	4	1	5	3	18	2	2.879166666666667	158
13	0	4	2	4	3	23	1	2.912087912087912	164
14	0	4	1	7	3	28	1	3.8753623188405797	230
15	0	4	3	6	3	28	2	3.9066666666666667	131
16	0	4	2	5	3	25	2	3.0	131
17	0	4	2	7	3	20	4	3.707482993197279	157
18	0	4	2	5	2	20	1	3.1635220125786163	131
19	0	4	3	7	3	0	1	4.672064777327935	159
20	5	3	1	7	3	21	4	3.050909090909091	146
21	0	4	2	7	3	28	2	3.629526462395543	226
22	0	4	2	5	3	20	2	3.1363636363636362	158
23	0	4	1	8	3	23	3	2.8549848942598186	170
24	0	4	2	6	1	18	3	3.3798882681564244	161
25	0	4	2	5	3	20	1	3.23972602739726	131
26	0	4	2	6	3	27	2	3.3164556962025316	138
27	3	3	1	5	3	28	4	3.183050847457627	165
28	6	2	2	7	3	20	4	3.375	221
29	2	2	1	5	3	19	2	3.2011605415860735	199
30	0	4	3	7	3	0	1	4.663934426229508	159
31	0	4	1	7	3	28	2	3.8316151202749142	230
32	0	4	3	7	4	38	1	4.577464788732394	131
33	202	2	0	6	3	15	236	2.048997772828508	236
34	0	4	2	4	2	23	1	2.907608695652174	165
35	0	4	2	4	3	23	1	2.902097902097902	138
36	0	4	2	4	3	23	1	2.9027777777777777	138
37	0	4	1	5	3	18	2	3.05420054200542	158
38	0	4	1	6	3	27	3	3.4940047961630696	235
39	0	4	1	6	1	20	2	3.6609442060085837	160
40	0	4	2	4	2	23	1	2.9135135135135135	165
41	0	4	2	6	3	28	2	3.491596638655462	161
42	5	2	1	5	3	18	6	2.7205479452054795	158
43	30	2	1	7	3	18	24	2.1944045911047345	237
44	0	4	1	7	3	25	6	3.617283950617284	232
