0	4	27	4	4.157200811359027	203	7	2	1	3
1	4	29	6	4.889427740058196	209	9	3	2	3
2	13	18	21	4.024442538593482	251	8	3	1	2
3	0	20	4	3.967741935483871	158	7	3	2	4
4	6	35	1	4.680327868852459	211	8	3	2	3
5	0	18	3	3.1478696741854635	132	6	1	2	4
6	0	27	2	3.214765100671141	137	6	1	2	4
7	0	18	4	3.887473460721868	185	7	3	1	4
8	0	18	5	4.030549898167006	148	8	3	2	4
9	0	38	1	4.78494623655914	75	8	3	2	4
10	3	18	4	2.97951582867784	159	6	3	1	2
11	2	0	2	4.679245283018868	160	8	3	3	3
12	0	18	2	2.879166666666667	158	5	3	1	4
13	0	23	1	2.912087912087912	164	4	3	2	4
14	0	28	1	3.8753623188405797	230	7	3	1	4
15	0	28	2	3.9066666666666667	131	6	3	3	4
16	0	25	2	3.0	131	5	3	2	4
17	0	20	4	3.707482993197279	157	7	3	2	4
18	0	20	1	3.1635220125786163	131	5	2	2	4
19	0	0	1	4.672064777327935	159	7	3	3	4
20	5	21	4	3.050909090909091	146	7	3	1	3
21	0	28	2	3.629526462395543	226	7	3	2	4
22	0	20	2	3.1363636363636362	158	5	3	2	4
23	0	23	3	2.8549848942598186	170	8	3	1	4
24	0	18	3	3.3798882681564244	161	6	1	2	4
25	0	20	1	3.23972602739726	131	5	3	2	4
26	0	27	2	3.3164556962025316	138	6	3	2	4
27	3	28	4	3.183050847457627	165	5	3	1	3
28	6	20	4	3.375	221	7	3	2	2
29	2	19	2	3.2011605415860735	199	5	3	1	2
30	0	0	1	4.663934426229508	159	7	3	3	4
31	0	28	2	3.8316151202749142	230	7	3	1	4
32	0	38	1	4.577464788732394	131	7	4	3	4
33	202	15	236	2.048997772828508	236	6	3	0	2
34	0	23	1	2.907608695652174	165	4	2	2	4
35	0	23	1	2.902097902097902	138	4	3	2	4
36	0	23	1	2.9027777777777777	138	4	3	2	4
37	0	18	2	3.05420054200542	158	5	3	1	4
38	0	27	3	3.4940047961630696	235	6	3	1	4
39	0	20	2	3.6609442060085837	160	6	1	1	4
40	0	23	1	2.9135135135135135	165	4	2	2	4
41	0	28	2	3.491596638655462	161	6	3	2	4
42	5	18	6	2.7205479452054795	158	5	3	1	2
43	30	18	24	2.1944045911047345	237	7	3	1	2
44	0	25	6	3.617283950617284	232	7	3	1	4
45	54	17	50	2.697856598846698	237	7	3	1	2
46	0	27	1	3.673758865248227	133	6	3	2	4
47	3	19	3	3.073558648111332	221	5	4	1	2
48	0	23	1	2.907608695652174	165	4	2	2	4
49	2	24	4	3.681728880157171	159	7	1	1	2
50	7	19	5	3.237858719646799	232	6	3	1	2
51	0	19	16	3.4823252160251377	166	7	2	1	4
52	0	28	1	3.4219269102990033	224	6	3	2	4
53	0	34	1	4.24113475177305	131	6	3	2	4
54	0	18	8	2.7338129496402876	131	5	3	1	4
55	0	18	2	3.062717770034843	131	5	4	2	4
56	2	27	2	4.021739130434782	126	6	4	2	3
57	30	17	24	2.9548844146159583	238	6	3	1	2
58	0	0	1	4.66530612244898	159	7	3	3	4
59	0	26	2	3.03768115942029	164	7	2	2	4
60	0	28	1	3.84	136	7	2	3	4
61	0	19	3	2.2767857142857144	213	6	2	1	4
62	0	0	1	5.070921985815603	129	7	3	3	4
63	0	28	1	3.8206521739130435	132	6	3	2	4
64	0	18	2	2.95	157	5	3	1	4
65	0	20	2	3.2734375	160	5	3	2	4
66	0	20	1	3.019607843137255	128	5	3	1	4
67	0	27	1	2.8550724637681157	131	5	3	2	4
68	0	26	4	4.212157330154946	234	7	3	2	4
69	45	18	40	2.4321174185193177	224	7	3	1	2
70	0	18	7	2.996996996996997	242	6	3	1	4
71	0	19	2	3.301775147928994	131	6	3	2	4
72	0	19	2	3.1994949494949494	198	6	3	1	4
73	0	16	18	3.092902832774901	248	6	2	1	4
74	0	18	4	3.369077306733167	160	6	3	1	4
75	0	19	74	2.2539184952978055	174	6	1	1	4
76	0	18	2	3.3196881091617936	160	6	3	1	4
77	0	39	1	5.171102661596958	127	7	4	4	4
78	2	0	2	5.104	106	7	3	3	3
79	0	18	2	2.889908256880734	159	5	2	1	4
80	0	19	3	3.0623229461756374	174	6	1	1	4
81	0	27	3	3.587121212121212	165	7	2	2	4
82	0	28	1	3.491596638655462	161	6	3	2	4
83	0	0	1	6.149659863945578	131	8	3	5	4
84	41	18	36	2.492626979792463	235	6	3	1	2
85	0	39	1	5.154320987654321	130	7	3	4	4
86	0	20	1	3.1486486486486487	131	5	2	2	4
87	0	20	1	3.1448275862068966	130	5	4	2	4
88	0	39	1	5.8125	105	8	2	4	4
89	2	39	2	5.317180616740088	105	8	3	4	3
90	0	28	1	4.42239467849224	230	8	3	2	4
91	0	0	1	7.170940170940171	105	9	2	6	4
92	0	49	1	6.293706293706293	131	9	2	5	4
93	0	18	3	3.3162162162162163	160	6	3	2	4
94	0	18	4	3.3806451612903228	134	6	3	2	4
95	0	22	2	3.697604790419162	159	6	3	1	4
96	0	28	1	3.2638297872340427	164	5	3	2	4
97	0	18	4	2.8865248226950353	136	6	3	2	4
98	0	25	2	3.198529411764706	128	6	3	2	4
99	2	25	3	3.1040609137055837	131	6	2	2	2
100	0	28	2	3.8333333333333335	132	6	3	3	4
101	4	28	2	3.77007299270073	129	6	3	1	3
102	5160	10	4928	1.5100121923697898	249	9	3	1	1
103	0	26	2	3.0208333333333335	138	4	3	2	4
104	0	25	1	2.469465648854962	230	7	3	1	4
105	0	18	4	3.216577540106952	132	6	3	2	4
106	2	28	1	3.6751740139211138	220	6	2	2	3
107	8	28	3	3.9324034334763946	227	8	3	2	3
108	0	20	1	3.1967871485943773	157	5	3	1	4
109	7	18	8	3.123819517313746	233	7	3	1	2
110	1944	10	1808	1.6243638750807174	242	7	3	0	1
111	11	18	10	2.827854671280277	163	5	3	1	2
112	0	0	1	4.663934426229508	159	7	3	3	4
113	0	28	1	3.109289617486339	164	4	3	2	4
114	10	26	8	2.955032119914347	229	7	3	1	3
115	0	27	2	3.3802281368821294	131	6	3	2	4
116	48	19	45	2.2264204545454547	236	6	3	1	2
117	0	0	1	5.061643835616438	131	7	3	3	4
118	0	28	1	3.9635036496350367	127	6	3	2	4
119	0	28	1	3.6	155	7	3	2	4
120	0	20	1	3.0530973451327434	105	5	4	1	4
121	48	18	43	2.8386198028289757	241	6	3	1	2
122	0	20	2	3.014925373134328	165	6	3	2	4
123	0	18	3	3.098850574712644	131	5	1	1	4
124	0	20	9	2.4572649572649574	153	6	3	1	4
125	0	24	1	3.15	20	5	4	2	4
126	0	0	1	4.666666666666667	159	7	3	3	4
127	0	28	1	3.9035087719298245	105	6	2	2	4
128	104	18	106	2.5816249050873195	237	8	3	1	2
129	0	19	3	3.5858823529411765	132	6	2	2	4
130	0	20	1	3.025	112	5	3	1	4
131	12	28	10	3.680422747861097	131	6	3	2	3
132	21	20	15	2.6650548033526755	188	6	3	1	3
133	0	0	1	7.141891891891892	130	9	3	6	4
134	0	39	1	5.142857142857143	130	7	3	4	4
135	17	28	15	4.177142857142857	36	8	3	2	3
136	2	24	5	3.8903265557609363	162	7	3	1	3
137	0	26	1	3.737051792828685	130	6	3	2	4
138	277	10	272	0.8251198805622683	242	6	3	0	1
139	0	23	3	3.34	134	7	2	1	4
140	0	0	1	4.666666666666667	159	7	3	3	4
141	0	23	1	2.911602209944751	164	4	2	2	4
142	0	23	1	2.9166666666666665	134	4	3	2	4
143	57	13	104	0.7609279609279609	166	4	3	0	2
144	17	18	11	2.613946800862689	161	5	3	1	2
