53965	2	0	25	225	4	2	7	3.6184210526315788
23563	19	21	25	229	3	1	7	3.3773924077402984
393608	2	0	19	150	4	2	6	3.3553113553113554
9008	15	12	20	227	3	1	7	2.6402714932126696
206377	1	0	22	158	4	1	5	3.0240384615384617
53496	2	0	23	132	4	1	6	2.786764705882353
32453	3	0	21	211	4	1	4	2.2009132420091326
20053	3	0	18	226	4	1	7	3.092936802973978
204022	1	0	29	132	4	2	7	3.576642335766423
132676	2	0	28	154	4	1	7	2.845303867403315
2147	2	0	27	132	4	2	7	3.58955223880597
49777	2	0	26	131	4	2	6	2.9390243902439024
21495	2	3	28	113	3	2	6	3.504201680672269
264468	2	0	30	114	4	1	7	4.147058823529412
264948	17	4	25	150	3	1	7	3.578082191780822
53899	4	0	20	211	4	2	7	3.020785219399538
27771	1	0	26	127	4	2	6	3.656716417910448
22469	4	0	18	225	4	1	6	2.8663003663003663
206193	1	0	33	129	4	2	7	4.074626865671642
264311	17	0	22	163	4	1	7	3.1578947368421053
203876	1	0	28	130	4	2	6	3.762589928057554
135173	2	0	27	153	4	1	5	2.9814814814814814
48574	1	0	28	151	4	2	6	3.607142857142857
200511	2	0	26	130	4	2	6	2.8074074074074074
31690	2	0	24	131	4	1	5	2.676258992805755
60488	1	0	29	132	4	2	7	3.5474452554744524
35978	2	0	18	197	4	2	6	2.6635944700460827
48026	2	0	24	126	4	1	6	2.7954545454545454
56867	2	0	28	222	4	1	7	3.1461794019933556
25432	4	0	19	133	4	2	6	3.452830188679245
263876	2	0	26	113	4	2	6	3.546218487394958
53738	2	0	20	227	4	1	6	3.18232044198895
3329	29	31	18	232	2	1	6	2.7413834658953964
394047	1	0	20	127	4	2	5	3.164285714285714
32953	3	0	27	239	4	2	5	3.0833333333333335
11172	64	72	18	231	2	1	6	2.7927715576507564
199436	3	0	25	121	4	1	6	2.953488372093023
15224	20	0	18	230	4	1	6	2.8868120456905504
196766	2	0	20	130	4	2	5	2.9191176470588234
201508	1	0	30	225	4	3	6	3.8098159509202456
55592	4	0	19	206	4	1	6	3.2460732984293195
35984	1	0	26	197	4	2	8	4.111111111111111
56709	4	3	26	229	3	1	6	3.3175355450236967
44355	4	0	18	198	4	1	6	2.8214285714285716
2563	2	0	23	152	4	2	6	2.9625
200533	2	0	27	165	4	1	5	3.44106463878327
40803	1	0	28	210	4	2	7	3.1493212669683257
262699	28	31	21	168	3	0	6	2.7766781411359727
8723	41	36	18	224	2	1	5	2.5375494071146245
5797	1	0	20	127	4	2	5	3.237410071942446
263946	20	0	24	153	4	1	6	2.9851190476190474
19446	1	0	28	105	4	2	6	3.8454545454545452
60458	6	0	19	233	4	1	8	3.9030837004405288
16710	3	0	18	132	4	2	7	3.6018099547511313
31742	15	16	18	235	2	1	6	2.4310344827586206
24684	1	0	30	198	4	2	7	3.4724770642201834
12307	1	2	29	222	3	1	7	3.199616122840691
196919	2	0	28	154	4	2	6	3.0060975609756095
15772	186	194	18	238	2	0	6	1.927471986208595
197574	2	0	28	200	4	2	7	3.0913242009132422
26287	2	0	20	113	4	2	6	3.8389830508474576
39014	2	0	25	119	4	1	6	2.984251968503937
202222	35	11	19	185	2	1	4	2.478827361563518
21899	1	0	20	133	4	2	5	3.0805369127516777
13371	1	0	27	227	4	2	7	3.9507494646680943
47842	1	0	29	203	4	2	7	3.5825688073394497
52677	2	0	30	134	4	1	6	3.3987730061349692
394612	1	0	27	113	4	2	5	3.0082644628099175
17445	1	0	25	151	4	1	6	3.3271604938271606
18895	2	4	27	200	3	2	8	4.348314606741573
25750	2	0	27	197	4	2	6	2.8904761904761904
25169	1	0	26	196	4	2	6	3.0776699029126213
13579	3	0	27	161	4	2	6	3.503584229390681
27649	1	0	41	197	4	3	8	4.444954128440367
8381	1	0	36	201	4	2	7	3.8847926267281108
262948	1	5	27	166	3	1	6	2.9814207650273223
2015	1	0	27	139	4	2	6	3.2265625
56019	1	0	28	130	4	2	6	3.5934065934065935
63498	1	0	27	175	4	2	7	3.5815217391304346
134117	1	0	28	206	4	2	7	3.632411067193676
199709	2	0	25	133	4	1	6	2.9577464788732395
393992	2	0	26	134	4	2	4	2.9708029197080292
199375	1	0	28	130	4	2	6	3.0869565217391304
49470	1	0	41	118	4	3	7	4.371900826446281
265421	1	0	39	133	4	2	7	4.713450292397661
199743	2	0	26	218	4	1	6	3.120401337792642
199085	1	0	27	125	4	2	6	2.9148936170212765
262169	1	0	45	128	4	4	7	4.873134328358209
39306	1	0	28	195	4	2	6	3.609302325581395
52625	17	0	26	164	4	1	7	3.2964426877470356
7871	3	0	22	215	4	1	6	3.0801282051282053
24528	2	4	28	168	3	1	6	3.376518218623482
25649	16	14	19	225	2	1	7	2.807984790874525
18310	1	0	35	229	4	2	8	4.443521594684386
20934	1	2	28	196	3	2	7	3.371287128712871
43049	1	0	29	195	4	2	7	3.273170731707317
196872	1	0	28	194	4	2	7	3.5213270142180093
60326	1	0	28	201	4	1	6	3.220657276995305
135477	2	0	37	152	4	2	7	4.598705501618123
196689	1	0	20	229	4	2	5	2.912087912087912
18023	2	0	23	204	4	2	6	3.2898230088495577
24398	2	0	27	139	4	1	7	3.7423076923076923
46038	1	0	27	228	4	1	6	3.3556485355648538
20343	2	0	19	131	4	2	6	3.4838709677419355
394165	1	0	27	111	4	3	6	3.8583333333333334
61759	2	0	30	134	4	1	7	4.644230769230769
6203	6	8	18	141	2	1	6	3.213467048710602
22053	2	0	18	105	4	1	5	2.824561403508772
14378	1	0	20	197	4	1	6	3.146788990825688
34646	1	0	26	118	4	1	6	3.0866141732283463
263733	1	0	41	113	4	2	6	4.026315789473684
46087	1	0	26	196	4	2	7	3.3636363636363638
39791	8	8	20	223	2	1	5	2.5522388059701493
31595	62	19	21	231	3	1	4	1.911854103343465
33679	1	0	20	105	4	2	5	2.9210526315789473
263533	1	0	30	137	4	1	6	3.730496453900709
202062	1	0	32	135	4	2	8	4.345070422535211
56553	1	0	28	198	4	2	7	3.9047619047619047
131903	2	0	24	169	4	1	6	3.292134831460674
45046	9	0	22	195	4	1	6	2.8413461538461537
24931	27	23	18	224	2	0	6	2.839717741935484
23000	2	0	19	105	4	2	5	3.228855721393035
50130	7	0	21	234	4	1	9	3.8145087235996327
198975	2	0	27	196	4	2	8	3.5694444444444446
47181	4	0	19	201	4	1	6	2.9245283018867925
262711	1	2	27	168	3	1	6	3.2546972860125263
18398	14	29	20	10	3	1	5	1.196923076923077
34345	2	0	26	121	4	2	6	3.3955223880597014
11939	4	0	18	134	4	2	6	3.2517857142857145
