2	268114	1
3	2	1
3	293	0
3	3549	0
3	14442	0
3	37129	0
3	136882	1
3	201695	0
3	268114	1
3	328479	0
4	567	0
4	265007	1
4	266023	0
4	268114	1
6	3549	0
9	3549	0
10	131401	1
12	54965	1
12	394666	1
19	3549	0
24	293	0
24	7575	0
29	209	0
29	3549	0
35	3549	0
35	5691	1
42	187	1
42	293	0
42	715	1
42	852	0
42	1103	0
42	1140	0
42	1267	0
42	1273	0
42	1403	0
42	1798	0
42	1916	0
42	2152	0
42	2381	0
42	2497	0
42	2603	0
42	2905	0
42	3130	0
42	3257	0
42	3267	0
42	3292	0
42	3303	0
42	3402	0
42	3491	0
42	3741	0
42	4181	0
42	4230	0
42	4637	0
42	4739	0
42	4826	0
42	5394	0
42	5413	0
42	5645	0
42	5650	0
42	5713	0
42	6079	0
42	6082	0
42	6423	0
42	6461	0
42	6667	0
42	6830	0
42	7195	0
42	7473	0
42	7500	0
42	7575	0
42	7713	0
42	8218	0
42	8220	0
42	8426	0
42	8455	0
42	8468	0
42	8492	0
42	8943	0
42	9002	0
42	9266	0
42	9304	0
42	9902	0
42	11039	0
42	11164	0
42	11404	0
42	11686	0
42	12552	0
42	12637	0
42	12779	0
42	12859	0
42	12956	0
42	13004	0
42	13030	0
42	13237	0
42	13786	0
42	14061	0
42	14259	0
42	14361	0
42	14537	0
42	14840	0
42	14907	0
42	15008	0
42	15412	0
42	15605	0
42	16552	0
42	16668	1
42	16735	0
42	18106	0
42	19016	0
42	19151	0
42	19281	1
42	19653	0
42	20811	0
42	20953	0
42	21556	1
42	22356	0
42	22652	0
42	23367	0
42	23473	0
42	23520	0
42	23673	0
42	24441	0
42	24482	0
42	24516	0
42	25885	0
42	27446	0
42	28186	0
42	28329	0
42	28598	0
42	29791	0
42	31019	0
42	32354	0
42	32709	0
42	33891	0
42	34224	0
42	34288	0
42	34968	0
42	35313	0
42	36351	0
42	37100	0
42	37271	0
42	37468	0
42	37474	0
42	37497	0
42	38001	0
42	38880	0
42	39120	0
42	39122	0
42	39351	0
42	39386	0
42	39533	0
42	39591	0
42	40630	0
42	41095	0
42	41327	0
42	41695	0
42	41811	0
42	42541	0
42	43531	0
42	45352	0
42	45896	0
42	46450	0
42	46997	0
42	50304	0
42	50763	0
42	50877	0
42	51088	0
42	51185	0
42	52304	1
42	52306	1
42	52320	0
42	52376	0
42	52468	0
42	52873	0
42	53340	0
42	53767	0
42	53828	0
42	55222	0
42	57695	0
42	58511	0
42	58952	0
42	59605	0
42	60501	0
42	61568	0
42	61832	0
42	61955	0
42	63920	0
42	63927	0
42	63956	0
42	64271	0
42	133210	0
42	133480	0
42	137409	0
42	137831	0
42	199524	0
42	202365	0
42	203125	0
42	262589	0
42	263009	0
42	263702	0
42	267613	0
42	269956	0
42	270014	0
42	328137	0
42	328145	0
42	328320	0
42	328512	0
42	395570	0
42	397131	0
42	398493	0
47	3549	0
55	46274	1
57	675	1
57	1998	1
57	4181	0
57	6263	1
57	7973	1
57	8148	1
57	11317	0
57	14763	1
57	15336	1
57	17234	1
57	18454	1
57	20125	1
57	21727	1
57	21951	1
57	26557	1
57	30220	1
57	32907	1
57	33455	1
57	33692	1
57	40387	0
57	40497	1
59	293	0
59	4181	0
59	40387	0
62	19	1
62	125	1
62	2567	1
62	2723	1
62	3402	0
62	3549	0
62	3828	1
62	4891	1
62	6939	0
62	7838	1
62	10511	1
62	10723	1
62	10848	1
62	11189	1
62	11690	1
62	12007	1
