0	49157
1	857
1	28356
1	42231
1	42861
1	53027
2	143
2	19208
2	32591
2	40592
2	42053
2	46935
2	51315
2	52554
2	52758
2	53391
2	55241
4	30455
4	44131
4	53027
5	16613
10	34189
17	1424
20	143
20	717
20	2594
33	107
33	139
33	143
33	265
33	271
33	307
33	313
33	372
33	375
33	382
33	413
33	600
33	645
33	716
33	741
33	760
33	761
33	823
33	829
33	936
33	1046
33	1055
33	1071
33	1080
33	1179
33	1268
33	1377
33	1474
33	1483
33	1499
33	1549
33	1574
33	1581
33	1606
33	1741
33	1752
33	1838
33	1872
33	1874
33	1924
33	1982
33	1984
33	2104
33	2115
33	2195
33	2200
33	2236
33	2253
33	2284
33	2508
33	2537
33	2554
33	2594
33	2752
33	2859
33	2861
33	2902
33	2947
33	2987
33	3009
33	3018
33	3033
33	3190
33	3295
33	3338
33	3491
33	3513
33	3625
33	3878
33	3954
33	4344
33	4442
33	4454
33	4481
33	4519
33	4694
33	4856
33	4868
33	5322
33	5473
33	5530
33	5619
33	5670
33	5675
33	5766
33	5866
33	5889
33	6226
33	6427
33	6625
33	6748
33	7076
33	7267
33	7333
33	7349
33	7422
33	7456
33	7923
33	8134
33	8176
33	8798
33	9079
33	9698
33	9779
33	9867
33	10100
33	10387
33	10665
33	10671
33	10709
33	10739
33	10822
33	11117
33	11318
33	12091
33	12413
33	12597
33	12670
33	12798
33	13250
33	13276
33	13298
33	13651
33	13692
33	15210
33	16276
33	16523
33	16671
33	16976
33	17400
33	17436
33	17550
33	17807
33	18362
33	18457
33	18665
33	18701
33	19563
33	19657
33	19693
33	19741
33	21367
33	21599
33	21604
33	21698
33	21749
33	21811
33	21815
33	21832
33	22546
33	22859
33	23468
33	23880
33	24084
33	24516
33	24605
33	25140
33	25263
33	25557
33	25640
33	27162
33	28883
33	29375
33	30072
33	30185
33	30689
33	30931
33	31037
33	31372
33	31544
33	32201
33	32202
33	32209
33	32646
33	32822
33	33312
33	33355
33	33397
33	36478
33	36485
33	36606
33	37051
33	37256
33	37404
33	40082
33	40103
33	41307
33	42121
33	42172
33	43463
33	44605
33	44636
33	44708
33	46990
33	47043
33	47098
33	50032
33	54273
38	2594
43	19089
43	27742
45	255
45	668
45	858
45	1377
45	2044
45	2508
45	2766
45	2830
45	4632
45	6908
45	8535
45	9296
45	10416
45	11435
45	11580
45	14645
45	17024
45	18840
45	19028
45	19193
45	19358
45	23597
45	23667
46	143
46	1377
46	23597
47	83
47	796
47	872
47	1304
47	1424
47	1645
47	2724
47	4283
47	4539
47	4871
47	6240
47	7073
47	8032
47	8114
47	8141
47	8363
47	8458
47	8633
47	9880
47	10555
47	11855
47	12339
47	12452
47	14138
47	14216
47	14612
47	14613
47	14701
47	16923
47	17000
47	17157
47	18267
47	18476
47	18500
47	18507
47	18529
47	20808
47	21016
47	21073
47	23781
