1	40516
2	147
2	1177
3	27807
4	38752
5	1177
5	47782
7	1177
7	27807
10	1177
10	34679
17	1416
20	2615
27	1183
27	1225
34	23
34	106
34	129
34	142
34	147
34	228
34	270
34	272
34	276
34	313
34	319
34	371
34	372
34	584
34	599
34	618
34	627
34	644
34	713
34	740
34	759
34	760
34	771
34	772
34	819
34	911
34	1008
34	1032
34	1036
34	1044
34	1059
34	1067
34	1166
34	1255
34	1367
34	1476
34	1495
34	1508
34	1543
34	1557
34	1567
34	1596
34	1607
34	1749
34	1875
34	1877
34	1931
34	1994
34	1995
34	2119
34	2131
34	2212
34	2217
34	2249
34	2253
34	2268
34	2302
34	2530
34	2558
34	2574
34	2615
34	2632
34	2704
34	2886
34	2888
34	2890
34	2931
34	2975
34	3015
34	3017
34	3031
34	3039
34	3046
34	3124
34	3128
34	3195
34	3211
34	3214
34	3217
34	3320
34	3329
34	3360
34	3382
34	3475
34	3543
34	3612
34	3647
34	3654
34	3977
34	4224
34	4261
34	4481
34	4523
34	4565
34	4749
34	4920
34	5437
34	5609
34	5704
34	5759
34	5766
34	5827
34	5853
34	5977
34	6290
34	6537
34	6747
34	6881
34	7088
34	7425
34	7495
34	7510
34	7583
34	8100
34	8321
34	8366
34	8935
34	9282
34	9917
34	10004
34	10337
34	10399
34	10623
34	10911
34	10956
34	10987
34	11072
34	11181
34	12373
34	12741
34	12977
34	13612
34	13634
34	13996
34	14040
34	14046
34	14080
34	15649
34	15798
34	16618
34	16732
34	16733
34	16780
34	16831
34	17073
34	17093
34	17132
34	17137
34	17413
34	17461
34	17918
34	17954
34	18071
34	18075
34	18077
34	18139
34	18147
34	18330
34	18988
34	19189
34	19216
34	19461
34	20086
34	20179
34	20254
34	20272
34	20305
34	20356
34	20689
34	20868
34	21080
34	21662
34	21741
34	22032
34	22261
34	22266
34	22367
34	22612
34	23133
34	23225
34	23227
34	23543
34	23842
34	24124
34	24766
34	25166
34	25247
34	25746
34	25858
34	25957
34	26119
34	26873
34	27510
34	27707
34	27942
34	28353
34	29408
34	29623
34	29879
34	30539
34	30647
34	31143
34	31147
34	31379
34	31381
34	31481
34	31806
34	31971
34	32611
34	32619
34	33227
34	33741
34	33832
34	34014
34	35845
34	36123
34	36968
34	36973
34	37098
34	37164
34	37744
34	38542
34	39758
34	40525
34	41452
34	42467
34	42914
34	43655
34	43688
34	46114
34	46168
34	46226
34	49715
38	1177
39	2615
44	28215
45	664
45	855
45	1367
45	2056
45	2530
45	2761
45	2787
45	2857
45	7040
45	8731
45	9501
45	10415
45	10656
45	11698
45	11846
45	15058
45	19406
45	19618
45	19788
45	19966
45	24252
45	24328
46	218
46	1367
46	10415
47	2744
47	4585
47	6349
47	8215
47	8328
47	8830
47	12751
47	15026
47	17490
47	19010
47	19044
47	21577
47	28164
47	28609
47	30475
47	33429
47	39819
47	40035
47	50338
57	1596
57	3977
57	4920
57	5827
57	8366
57	10337
57	12373
57	12741
57	13612
57	21741
57	26411
60	1177
60	2169
60	4775
60	4837
60	4997
60	6066
60	8587
60	10375
60	15192
60	17287
60	19036
60	19257
60	19755
60	22108
60	24162
60	28743
60	34431
60	50248
72	147
72	313
72	599
72	713
72	714
72	759
72	819
72	964
72	1136
72	1166
72	1177
72	1285
72	1374
72	2040
72	2119
72	2615
72	2720
72	4203
72	4910
72	4933
72	5128
72	5827
72	6138
72	7177
72	7425
72	7430
72	8706
72	9282
72	9801
72	10399
72	10911
72	12133
72	13612
72	14521
72	17413
72	18988
72	21662
72	21741
72	24177
72	33832
72	34014
73	147
73	10415
76	1177
76	1263
76	3654
76	8990
76	9465
78	228
78	584
78	1032
78	1044
78	1059
78	1476
78	2217
78	2339
78	2632
78	2886
78	2888
78	3017
78	3031
78	3217
78	3360
78	3543
78	3977
78	4920
78	5609
78	5827
78	5853
78	5977
78	7495
78	7583
78	8100
78	9282
78	10911
78	11072
78	11641
78	12373
78	13612
78	13634
78	14080
78	16618
78	16732
78	16780
78	16960
78	17073
78	17954
78	18071
78	18330
78	19189
78	20272
78	20305
78	20356
78	21662
78	22261
78	23225
78	24124
78	25247
78	25746
78	25858
78	25957
78	26119
78	26411
78	27410
78	29408
78	29623
78	29879
78	30539
78	30647
78	31143
78	31381
78	31806
78	36973
78	37098
78	37744
78	40525
78	43688
78	44969
78	46105
86	813
86	814
86	815
86	1002
86	1046
86	1067
86	1177
86	1476
86	1737
86	1739
86	2253
86	2888
86	3320
86	3360
86	5609
86	5704
86	6881
86	7618
86	10911
86	11164
86	13612
86	16626
86	16636
86	16971
86	17074
86	20901
86	24766
86	25023
86	25491
86	26411
86	30647
86	30905
86	31004
