204215	1	0	28	213	4	1	6	3.013333333333333	3
22412	1	0	20	210	4	2	6	2.8333333333333335	3
36279	1	0	26	214	4	1	7	3.851931330472103	3
263329	28	24	25	230	3	0	8	3.661417322834646	3
63159	1	0	28	226	4	1	4	2.193832599118943	3
16496	1	2	29	212	3	2	6	3.683720930232558	4
134154	1	0	24	219	4	1	5	2.8078602620087336	4
10139	1	0	24	233	4	2	6	3.733108108108108	3
20565	21	0	18	234	4	1	9	2.5789473684210527	3
36304	1	0	28	220	4	1	5	3.0714285714285716	2
2711	82	84	18	243	2	1	4	2.0632928752657205	3
15180	34	35	23	230	3	0	5	2.9320388349514563	3
53078	19	30	25	229	3	0	8	4.010615711252654	2
393458	1	0	26	211	4	2	6	3.2941176470588234	2
53234	23	0	27	236	4	1	6	3.342245989304813	3
26382	1	0	19	211	4	1	5	3.1026785714285716	2
63930	1	2	27	234	3	1	7	3.2244897959183674	1
48370	8	3	25	224	3	1	8	3.5241157556270095	2
43713	1	0	27	210	4	2	6	2.9642857142857144	2
263601	1	0	21	213	4	1	6	3.356164383561644	3
14242	2	0	19	214	4	1	5	3.052863436123348	3
44275	1	0	28	214	4	2	6	2.973333333333333	3
327715	2	0	29	218	4	2	8	4.297077922077922	4
34628	1	0	28	213	4	2	6	2.955357142857143	2
132640	1	2	27	216	3	1	7	3.8012345679012345	4
26910	3	0	21	228	4	1	5	2.55699481865285	4
393997	1	0	27	212	4	2	6	3.4608294930875574	2
62205	2	0	27	221	4	1	5	3.288702928870293	3
10205	1	0	27	231	4	2	7	3.5420054200542004	3
41040	1	0	26	233	4	2	6	3.0976863753213366	2
16992	2	0	23	213	4	1	5	2.7432432432432434	3
25884	3	0	19	216	4	1	6	3.205769230769231	2
16526	8	0	18	218	4	1	7	3.484360625574977	3
56039	1	0	27	211	4	2	6	3.2680851063829786	1
36562	1	0	21	211	4	1	5	2.7880184331797233	3
21158	2	0	28	214	4	2	7	3.465217391304348	3
35459	1	0	28	212	4	2	6	3.511013215859031	2
3738	7	0	19	219	4	1	8	3.7738534528202425	2
41749	5	5	25	216	3	1	6	2.8588957055214723	3
45469	1	0	28	215	4	2	8	4.367396593673966	3
197370	2	0	26	215	4	2	7	3.597864768683274	2
19646	1	0	20	213	4	2	6	2.8722466960352424	4
41276	2	0	20	215	4	1	6	3.004405286343612	4
327803	1	0	29	212	4	2	6	3.6782608695652175	3
49054	1	0	20	212	4	2	6	2.9049773755656108	3
23280	5	0	19	213	4	1	6	3.5	3
1447	1	0	19	211	4	1	5	3.102222222222222	3
132444	2	2	26	219	3	2	6	3.662721893491124	4
17768	1	0	26	214	4	1	8	3.9434782608695653	4
37479	6	0	25	222	4	1	8	3.722535211267606	3
11649	3	0	19	217	4	2	6	2.9783549783549783	3
60428	1	0	31	36	4	2	7	3.4444444444444446	4
201471	2	0	20	231	4	2	6	3.1391035548686244	1
53676	1	0	27	213	4	2	6	3.623931623931624	3
48488	3	0	26	220	4	1	5	2.9912663755458517	1
34701	1	0	28	215	4	2	8	3.6792873051224944	3
48082	1	0	28	214	4	2	7	3.225225225225225	3
41281	2	0	28	237	4	1	6	3.260948905109489	3
199809	1	0	28	215	4	2	8	3.275147928994083	2
1890	1	0	22	165	4	2	5	3.0635838150289016	4
35332	26	25	22	235	3	0	6	2.7400820793433653	3
41489	3	0	19	238	4	1	7	3.185810810810811	1
198137	2	0	27	214	4	1	6	2.912280701754386	2
10508	1	0	29	237	4	2	7	3.8863049095607236	3
51017	1	0	30	213	4	2	7	3.5294117647058822	4
64063	2	0	30	216	4	2	8	3.857400722021661	3
19457	1	0	20	213	4	2	7	3.6219839142091153	4
23618	1	0	29	215	4	2	8	4.217917675544794	3
38663	2	0	23	219	4	2	5	2.97008547008547	3
34065	2	0	28	215	4	2	7	4.004405286343612	3
394098	2	0	26	219	4	2	6	3.4261603375527425	3
31904	1	0	30	210	4	2	7	3.8433179723502304	2
31425	3	6	25	217	3	2	6	3.019911504424779	3
25241	1	0	27	213	4	2	6	2.983739837398374	2
6517	73	92	19	241	2	1	6	2.7938949938949937	4
22895	2	0	24	219	4	1	5	2.9748201438848922	3
58530	8	0	23	220	4	1	5	2.9430894308943087	3
30055	1	0	27	220	4	2	6	4.1358490566037736	3
133629	1	0	32	220	4	2	6	3.9152542372881354	4
24280	2	0	27	220	4	2	5	3.0944206008583692	3
132882	2	0	20	234	4	1	6	2.968	3
51320	2	0	20	218	4	2	8	3.8843813387423936	3
43609	1	0	25	215	4	1	6	3.0701754385964914	4
20201	3	0	25	217	4	2	7	3.68029197080292	3
13747	1	0	19	211	4	1	7	3.176470588235294	2
28503	3	0	25	235	4	1	6	2.8185328185328187	3
26735	2	0	26	213	4	2	6	3.26431718061674	3
1623	1	0	28	212	4	1	7	3.919642857142857	4
16392	2	0	19	213	4	1	6	3.171171171171171	3
46160	6	0	20	237	4	1	7	3.1390577507598785	1
52759	1	2	30	235	3	1	8	4.12776025236593	3
198726	51	47	21	241	3	1	7	3.408580858085809	3
57554	2	0	26	220	4	2	5	3.5	3
39096	2	0	28	215	4	2	7	3.3207964601769913	2
35059	1	0	29	214	4	2	7	3.5753424657534247	4
197122	2	0	22	215	4	2	7	3.324561403508772	2
11458	1	0	27	212	4	2	6	3.4583333333333335	2
55621	1	0	24	219	4	2	5	3.034188034188034	3
35996	2	0	23	213	4	2	6	3.3710407239819005	4
197733	1	0	29	217	4	2	7	3.699570815450644	2
262330	1	0	36	215	4	3	7	4.5655430711610485	3
50022	2	0	27	220	4	2	6	3.1484848484848484	3
35193	13	0	19	226	4	1	4	2.1134453781512605	3
23477	2	0	27	216	4	2	6	3.3376623376623376	3
41884	6	0	25	234	4	1	7	2.7664041994750654	3
25169	1	0	26	214	4	2	6	2.940909090909091	4
22463	1	0	19	211	4	1	5	3.1082251082251084	3
1938	1	0	28	217	4	2	7	3.6740088105726874	2
394703	3	0	26	232	4	2	7	3.6302083333333335	3
28724	2	0	30	216	4	2	7	4.1440677966101696	2
26878	20	21	18	238	2	1	6	2.6677115987460813	3
22953	1	0	28	214	4	2	7	4.280898876404494	3
18713	2	0	18	213	4	1	5	3.081896551724138	4
54905	3	0	25	226	4	1	7	3.230088495575221	3
45688	1	0	29	216	4	2	6	3.7012987012987013	3
