50649	1	0	34	196	3	2	7	3.7155555555555555
14391	2	0	19	224	3	1	6	3.2343096234309625
57436	3	0	24	210	3	2	6	2.9930232558139536
395181	1	0	27	182	3	1	6	3.4129353233830844
52342	2	0	25	215	3	2	6	3.463963963963964
45021	2	2	27	196	2	2	7	3.1767554479418885
1117	1	0	28	187	3	1	7	3.6834170854271355
36167	2	0	25	214	3	1	7	2.9794520547945207
30766	3	3	25	214	2	2	6	3.0
27480	1	0	19	175	3	2	5	3.1837837837837837
34391	4	5	20	243	2	1	5	2.865800865800866
201720	2	0	22	183	3	1	6	2.8092783505154637
63249	1	0	25	171	3	2	5	2.8967391304347827
22243	3	3	19	224	2	1	6	3.1545293072824157
51593	1	0	25	182	3	2	6	3.2072538860103625
43591	1	0	28	245	3	2	6	3.090651558073654
21354	2	0	28	221	3	2	6	3.171021377672209
32335	1	0	28	197	3	2	6	3.8812785388127855
2706	2	0	22	192	3	1	6	2.935483870967742
8194	6	10	19	240	2	1	7	2.943474646716542
39034	3	0	27	175	3	1	7	3.5170731707317073
14024	1	0	34	173	3	3	6	3.8864864864864863
11571	2	0	28	173	3	3	7	4.1395348837209305
13953	2	0	28	224	3	2	7	4.056451612903226
36258	1	0	20	224	3	2	6	3.024793388429752
40988	2	0	18	179	3	1	6	2.736842105263158
393517	2	0	24	233	3	2	7	3.896265560165975
14234	1	0	27	178	3	2	8	4.656599552572707
197798	2	0	22	246	3	1	5	2.98989898989899
16164	68	73	17	248	2	1	6	2.554112554112554
53342	1	0	20	169	3	1	5	3.054054054054054
34012	5	0	18	224	3	1	5	2.8224137931034483
55639	2	0	26	196	3	1	9	3.6447688564476888
3725	1	0	25	201	3	2	7	4.1068376068376065
265140	2	0	29	189	3	1	7	4.3979591836734695
8916	10	5	21	214	2	1	6	2.925925925925926
262310	36	38	23	223	2	1	7	4.020880361173815
42000	23	30	19	247	2	1	6	2.3860954801234344
18290	1	0	30	180	3	2	6	3.5751295336787563
197927	1	0	29	183	3	2	7	3.687179487179487
56219	2	0	25	231	3	1	9	3.7454128440366974
33273	1	0	20	195	3	2	6	3.1682242990654204
6641	1	0	28	224	3	2	6	3.5892116182572615
22840	1	0	21	171	3	2	7	3.723404255319149
47456	2	2	28	202	2	1	6	3.536977491961415
197671	2	0	28	181	3	2	7	3.3897435897435897
263625	1	0	32	187	3	2	7	3.980952380952381
25727	1	0	27	172	3	2	6	3.5280898876404496
47167	1	0	19	203	3	1	5	3.012861736334405
18018	6	0	20	202	3	1	7	3.918848167539267
57226	1	0	24	181	3	2	6	3.097938144329897
131781	1	0	25	200	3	1	6	3.9624413145539905
16281	2	0	19	215	3	2	6	2.9237536656891496
263175	1	0	27	183	3	2	6	3.5153061224489797
39166	3	0	22	175	3	1	6	2.7431693989071038
197994	1	0	25	176	3	2	6	3.3705583756345177
18087	2	0	29	193	3	2	7	3.84841075794621
54310	2	0	25	172	3	2	7	3.6185185185185187
42814	1	0	28	183	3	2	7	3.391959798994975
9345	1	0	38	181	3	2	7	5.0
393568	1	0	27	174	3	2	7	3.5585106382978724
61987	1	0	28	184	3	1	7	3.5
57374	3	0	28	182	3	2	7	4.065749235474006
51196	2	0	27	194	3	1	6	3.2009345794392523
34554	24	21	24	229	2	1	6	2.5
40024	2	0	19	199	3	2	6	2.995145631067961
394285	2	0	27	206	3	2	5	3.1220657276995305
25630	2	0	18	221	3	2	6	2.8208333333333333
51197	1	0	28	182	3	1	8	3.736180904522613
202751	1	0	28	179	3	2	6	3.323232323232323
56547	2	0	39	232	3	3	8	5.106239460370995
198301	4	0	18	224	3	1	5	2.585561497326203
60569	2	0	25	201	3	2	6	3.11587982832618
262980	1	0	30	223	3	1	7	3.8422535211267608
197300	1	0	28	192	3	2	7	3.5402843601895735
57951	3	0	25	242	3	1	6	2.7371273712737128
50665	1	0	25	198	3	1	6	2.990566037735849
30203	1	0	29	198	3	3	6	3.995145631067961
394559	2	0	18	209	3	2	6	2.8630573248407645
41587	2	0	22	183	3	2	6	2.9592760180995477
12597	22	18	20	245	2	1	6	2.6028528528528527
61411	2	0	29	187	3	2	6	3.7393364928909953
10297	35	0	18	244	3	1	5	2.34070796460177
30076	12	0	19	174	3	1	6	2.6808510638297873
48470	8	0	24	230	3	1	6	2.889473684210526
60648	2	0	28	198	3	1	6	3.2336769759450172
46950	2	0	18	181	3	2	6	2.947712418300654
36397	2	0	30	173	3	3	6	3.9347826086956523
43423	2	0	25	186	3	1	6	2.9489795918367347
61242	3	0	28	226	3	1	7	3.6243654822335025
203872	1	0	48	4	3	3	5	4.0
29197	2	0	21	183	3	2	7	3.413716814159292
23315	5	0	17	222	3	1	6	3.083710407239819
36777	1	0	20	224	3	2	6	3.0327868852459017
